file_name,url,inference_transcript,audio_duration,group_id,state,id
STT_AM_AB1685_0126_912057_to_916630,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0126_912057_to_916630.wav,སྒྲི་མ་མེད་པའི་སྟན་པ་རིན་པོ་ཆེ་འཛིན་སྐྱོང་དཔལ་གསུམ་དང་འབྲེལ་བའི་ཁྱིམས་མཐུན་གྱིས་ཤར་བ་ ,4.573,1,transcribing,3418511
STT_AM_AB1685_0127_920427_to_922536,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0127_920427_to_922536.wav,ལི་ཝར་ལང་པ། ཁྲོམ་ཡིག་ཤར་གྱིས་ ,2.109,1,transcribing,3418512
STT_AM_AB1685_0128_924679_to_926873,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0128_924679_to_926873.wav,ཤར་གཅིགཁྲམ་ཡིག་གི་འདི་ལ་ཤར་གཅིག།  ,2.194,1,transcribing,3418513
STT_AM_AB1685_0129_931733_to_935091,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0129_931733_to_935091.wav,ྟར་འོད་དམ་མང་ཤིམ་ཐིས་ལྷ་ཚོགས་ཀྱི་སྔོན་ལ་ཤིམ་དིས་ ,3.358,1,transcribing,3418514
STT_AM_AB1685_0130_938348_to_943545,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0130_938348_to_943545.wav,མིན་ཐུ་བཞོང་ན་ཅར་ཀྱི་ཆོག་ྱས་གཅིས། སོཕྱིན་ཚོགས།  ,5.197,1,transcribing,3418515
STT_AM_AB1685_0131_944035_to_948456,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0131_944035_to_948456.wav,ཐང་ྤྱ་བའི་ཚོགས་འཐུམས་ཁག་ག་སོར་སྐྱུང་བ་རྣང་པའི་མཚན་གསར་ཆ་ ,4.421,1,transcribing,3418516
STT_AM_AB1685_0132_953924_to_956657,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0132_953924_to_956657.wav,ཀོལ་སར་ཤ་རྐུང་མ་རིན་ྲུ་ཆེན་མཆོག ,2.733,1,transcribing,3418517
STT_AM_AB1685_0133_957670_to_959847,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0133_957670_to_959847.wav,ཁོ་ལ་རྒྱལ་བ་དྐར་མ་རིན་པོ་ཆེ་མཆོག ,2.177,1,transcribing,3418518
STT_AM_AB1685_0134_960285_to_962496,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0134_960285_to_962496.wav,དམག་ར་ཁྲན་རཛེ་ན་རིང་པོ་ྱི་ཡོན་ཆོག ,2.211,1,transcribing,3418519
STT_AM_AB1685_0135_966749_to_968757,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0135_966749_to_968757.wav,པ་ནོར་རིན་པོ་ཆེ་བཀའ་ཚུམ་མཁན་པོ།  ,2.008,1,transcribing,3418520
STT_AM_AB1685_0136_973836_to_976536,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0136_973836_to_976536.wav,རྒྱར་ཁྲི་མཚུང་རིན་པོ་ཆེ་ཡོན་མཆོག ,2.7,1,transcribing,3418521
STT_AM_AB1685_0137_976823_to_982999,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0137_976823_to_982999.wav,འགྲོ་ཕྱེ་ན་རིན་པོ་ཆེའ་བྐ་ཚམ་མཁན་པོ་འཇིག་ི་མི་ལོག་ྡོག་གྱིས། ཕྱིས་རིག་སྐབ་ལན་ཚེ་རིང་ཕན་ཚོགས་མཆོག ,6.176,1,transcribing,3418522
STT_AM_AB1685_0138_983759_to_991352,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0138_983759_to_991352.wav,འོ་ཅི་ཆུར་རྒྱ་ཆེན་པོ་གཞི་དང་ཡང་གྲོང་འོན་ཀྱི་ཕྱི་ཚོགས་དང་བཅི་བར་ཕེབས་པའི་ཚོགས་མ་གནང་པའི་མཚན་གཞུང་།  ,7.593,1,transcribing,3418523
STT_AM_AB1685_0139_994424_to_996938,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0139_994424_to_996938.wav,འགྲོལ་བ་ཁང་པེ་ནོ་རིན་པོ་ཆེ་སྐུ་ཚུབ་ཁའ་མོ།  ,2.514,1,transcribing,3418524
STT_AM_AB1685_0140_1003249_to_1006320,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0140_1003249_to_1006320.wav,མང་ྒོང་། ཆུ་ཧོལ། རྟག་རློང་།  ,3.071,1,transcribing,3418525
STT_AM_AB1685_0141_1008717_to_1013239,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0141_1008717_to_1013239.wav,ྩིྲིལ་རིན་པོ་ཆེའ་སྐད་ཚབ་ཤ་དུབ་ཡོདན། ཋི་ཆན།  ,4.522,1,transcribing,3418526
STT_AM_AB1685_0142_1013543_to_1016800,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0142_1013543_to_1016800.wav,ཨ་ར་ྗོམ་རིན་པོ་ཆེ་སྐུ་ཙུམ་མཁན་པོ་ྱིར་མལ་ཚེ་ཁྲིམས།  ,3.257,1,transcribing,3418527
STT_AM_AB1685_0143_1038552_to_1041437,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0143_1038552_to_1041437.wav,འགྲོ་ྱེ་ན་རིན་པོ་ཆེ་ ཀ་ཙམ་ཁམ་པོ་འཇིས་ཀི་མ་ལག་དོག་ར་ཅི།  ,2.885,1,transcribing,3418528
STT_AM_AB1685_0144_1044188_to_1046466,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0144_1044188_to_1046466.wav,རྒྱལ་ཚབ་རིན་པོ་ཆེས་སྐུ་ཚབ་མཁན་པོ།  ,2.278,1,transcribing,3418529
STT_AM_AB1685_0145_1047968_to_1050364,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0145_1047968_to_1050364.wav,ས་ྟ་རིན་པོ་ཆེའ་སྐད་ཚབ་ཁམ་པོ་པམ།  ,2.396,1,transcribing,3418530
STT_AM_AB1685_0146_1078832_to_1081600,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0146_1078832_to_1081600.wav,རྫོང་སེ་ཆེན་རྩེ་རིན་པོ་ཆེ་བཀའ་ཚབ་མཁན་པོ།  ,2.768,1,transcribing,3418531
STT_AM_AB1685_0147_1085177_to_1087979,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0147_1085177_to_1087979.wav,སྐུ་ངོ་ཀ་རིཊ་ཁ་དུ་རྒྱ་ལྡན་སིའ་སྐ་ཚབ་སོ་ཱོན།  ,2.802,1,transcribing,3418532
STT_AM_AB1685_0148_1090476_to_1092670,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0148_1090476_to_1092670.wav,ས་ཅན་མཐོ་སླུང་མཁན་བོ་ཇ་དབྱང་ཡིན་པ།  ,2.194,1,transcribing,3418533
STT_AM_AB1685_0149_1101158_to_1104617,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0149_1101158_to_1104617.wav,ས་ཤ་མར་གོན་ཤ་ྲི་ལྷོ་ཁུན་ཐུབ་ཏན་ྱབ་མཚན།  ,3.459,1,transcribing,3418534
STT_AM_AB1685_0150_1106912_to_1109511,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0150_1106912_to_1109511.wav,ཨ་རིམ་བ་ཤ་ྲི་ཁ་པོ་མངའ་ཁང་རྒྱ་མཚོ།  ,2.599,1,transcribing,3418535
STT_AM_AB1685_0151_1131786_to_1134064,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0151_1131786_to_1134064.wav,འབྲིས་སགོང་མང་མཁོན་པོ་སློབ་བཟོང་གསར་བཏོན།  ,2.278,1,transcribing,3418536
STT_AM_AB1685_0152_1134739_to_1137524,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0152_1134739_to_1137524.wav,སེར་ཞིང་མཁན་པོ། སློ་བཟང་ཧ་ཌོན།  ,2.785,1,transcribing,3418537
STT_AM_AB1685_0153_1139110_to_1143059,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0153_1139110_to_1143059.wav,སེ་མིལ་ཁན་བོ་བློ་བཟང་ཀར་དན། ཀྲ་ཁི་ལྷན་པྷི་ ,3.949,1,transcribing,3418538
STT_AM_AB1685_0154_1151918_to_1154871,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0154_1151918_to_1154871.wav,ྗི་ཏལ་པོ་སོད་ནམས་ཧ་ཟང་།  ,2.953,1,transcribing,3418539
STT_AM_AB1685_0155_1155580_to_1158060,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0155_1155580_to_1158060.wav,གནམ་གྲངས་མཁོན་པོ་བསོད་ནམས་ཚོང་རྒྱུས།  ,2.48,1,transcribing,3418540
STT_AM_AB1685_0156_1158432_to_1165097,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0156_1158432_to_1165097.wav,རིགས་ལྷོབ་པ་འགན་འཛིན། གེ་བཞི་གཏམ་ཆིས་རྒྱ་མཚིན། དབོན་པོ། དམག་རའ་ཁྲོན་རཛི་ན་རིན་པོ་ཆེ།  ,6.665,1,transcribing,3418541
STT_AM_AB1685_0157_1166059_to_1171915,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0157_1166059_to_1171915.wav,ལྷོ་ཧུམ་སྟ་འཛིན་ནང་རནམ་རྟག་རིན་པོ་ཆེ་དགོ་ཚབ། གི་བཞི་ཤ་གྲུབ་པའི་རྒྱ་མཚོ།  ,5.856,1,transcribing,3418542
STT_AM_AB1685_0158_1173670_to_1177163,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0158_1173670_to_1177163.wav,ཤི་ཐོན་རབ་གསིལ། དབྱེཧ་བཞིའ་སྔོན་མ་རྡོ་འགྲུབ་ ,3.493,1,transcribing,3418543
STT_AM_AB1685_0159_1194865_to_1200332,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0159_1194865_to_1200332.wav,ཆུ་རྒྱིལ་སྤྱིམ་མཐིས། བཞིན་ལིག་རྣམ་པ། མཉང་མིའ་ྤྱིམ་མཐི་སོད་ནམས་སྟན་འཕེལ།  ,5.467,1,transcribing,3418544
STT_AM_AB1685_0160_1200872_to_1205682,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0160_1200872_to_1205682.wav,ཀ་ཅུལ་ཆིམ་ཐུ་སུ་ན་མོ་ཊ་དལ། སར་གཅི་ཆིམ་ཐུ། དགེ་བཞི་ཚེ་རིང་།  ,4.81,1,transcribing,3418545
STT_AM_AB1685_0161_1207285_to_1212010,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0161_1207285_to_1212010.wav,ཨོ། གེ་ལིག་ཆེན་མ་ཐི། ཝ་ར་གེཧྥ་བཞི། ཇི་མ་ཁང་ྱས།  ,4.725,1,transcribing,3418546
STT_AM_AB1685_0162_1212887_to_1215756,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0162_1212887_to_1215756.wav,དའོན་པའི་ྱིམ་མཐུའ་དགེ་བཞི་སྨོན་ལམ་མཐར་བཞིན།  ,2.869,1,transcribing,3418547
STT_AM_AB1685_0163_1224799_to_1227295,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0163_1224799_to_1227295.wav,ཉི་ཤུ་སྟོང་གཅིག་བརྒྱ་གསུམ་བྱི་སོ་བརྒྱ་རབ་ནི་ ,2.496,1,transcribing,3418548
STT_AM_AB1685_0164_1238431_to_1241599,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0164_1238431_to_1241599.wav,རྩ་བཞི་བར་སྙན་གྲངས་སམ་རང་འོ་གཅིག་ཆུ་གཅིག་ཆེན་བོ་བཞི་དང་།  ,3.168,1,transcribing,3418549
STT_AM_AB1685_0165_1252881_to_1255784,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0165_1252881_to_1255784.wav,བཅར་བའི་ྲིར་ཞི་དང་ྲི་ཆུལ།  ,2.903,1,transcribing,3418550
